Epoch: 01 | Time: 0m 3s
	Train Loss: 0.737 | Train PPL:   2.089
	 Val. Loss: 0.685 |  Val. PPL:   1.984
Epoch: 02 | Time: 0m 3s
	Train Loss: 0.689 | Train PPL:   1.991
	 Val. Loss: 0.680 |  Val. PPL:   1.974
Epoch: 03 | Time: 0m 3s
	Train Loss: 0.686 | Train PPL:   1.987
	 Val. Loss: 0.683 |  Val. PPL:   1.979
Epoch: 04 | Time: 0m 3s
	Train Loss: 0.684 | Train PPL:   1.983
	 Val. Loss: 0.689 |  Val. PPL:   1.991
Epoch: 05 | Time: 0m 3s
	Train Loss: 0.686 | Train PPL:   1.986
	 Val. Loss: 0.672 |  Val. PPL:   1.958
Epoch: 06 | Time: 0m 3s
	Train Loss: 0.634 | Train PPL:   1.886
	 Val. Loss: 0.590 |  Val. PPL:   1.805
Epoch: 07 | Time: 0m 3s
	Train Loss: 0.544 | Train PPL:   1.723
	 Val. Loss: 0.614 |  Val. PPL:   1.848
Epoch: 08 | Time: 0m 3s
	Train Loss: 0.505 | Train PPL:   1.658
	 Val. Loss: 0.507 |  Val. PPL:   1.660
Epoch: 09 | Time: 0m 3s
	Train Loss: 0.476 | Train PPL:   1.610
	 Val. Loss: 0.545 |  Val. PPL:   1.725
Epoch: 10 | Time: 0m 3s
	Train Loss: 0.456 | Train PPL:   1.578
	 Val. Loss: 0.602 |  Val. PPL:   1.825
Epoch: 11 | Time: 0m 3s
	Train Loss: 0.432 | Train PPL:   1.540
	 Val. Loss: 0.532 |  Val. PPL:   1.702
Epoch: 12 | Time: 0m 3s
	Train Loss: 0.415 | Train PPL:   1.515
	 Val. Loss: 0.482 |  Val. PPL:   1.619
Epoch: 13 | Time: 0m 3s
	Train Loss: 0.393 | Train PPL:   1.482
	 Val. Loss: 0.476 |  Val. PPL:   1.610
Epoch: 14 | Time: 0m 3s
	Train Loss: 0.379 | Train PPL:   1.460
	 Val. Loss: 0.505 |  Val. PPL:   1.657
Epoch: 15 | Time: 0m 3s
	Train Loss: 0.343 | Train PPL:   1.410
	 Val. Loss: 0.477 |  Val. PPL:   1.611
Epoch: 16 | Time: 0m 3s
	Train Loss: 0.321 | Train PPL:   1.378
	 Val. Loss: 0.522 |  Val. PPL:   1.686
Epoch: 17 | Time: 0m 3s
	Train Loss: 0.300 | Train PPL:   1.350
	 Val. Loss: 0.518 |  Val. PPL:   1.679
Epoch: 18 | Time: 0m 3s
	Train Loss: 0.283 | Train PPL:   1.327
	 Val. Loss: 0.512 |  Val. PPL:   1.669
Epoch: 19 | Time: 0m 3s
	Train Loss: 0.262 | Train PPL:   1.300
	 Val. Loss: 0.706 |  Val. PPL:   2.026
Epoch: 20 | Time: 0m 3s
	Train Loss: 0.236 | Train PPL:   1.266
	 Val. Loss: 0.610 |  Val. PPL:   1.841
Epoch: 21 | Time: 0m 3s
	Train Loss: 0.218 | Train PPL:   1.244
	 Val. Loss: 0.618 |  Val. PPL:   1.855
Epoch: 22 | Time: 0m 3s
	Train Loss: 0.215 | Train PPL:   1.240
	 Val. Loss: 0.574 |  Val. PPL:   1.775
Epoch: 23 | Time: 0m 3s
	Train Loss: 0.197 | Train PPL:   1.218
	 Val. Loss: 0.657 |  Val. PPL:   1.930
Epoch: 24 | Time: 0m 3s
	Train Loss: 0.182 | Train PPL:   1.200
	 Val. Loss: 0.722 |  Val. PPL:   2.059
Epoch: 25 | Time: 0m 3s
	Train Loss: 0.177 | Train PPL:   1.194
	 Val. Loss: 0.687 |  Val. PPL:   1.989
Epoch: 26 | Time: 0m 3s
	Train Loss: 0.171 | Train PPL:   1.187
	 Val. Loss: 0.794 |  Val. PPL:   2.213
Epoch: 27 | Time: 0m 3s
	Train Loss: 0.146 | Train PPL:   1.158
	 Val. Loss: 0.804 |  Val. PPL:   2.235
Epoch: 28 | Time: 0m 3s
	Train Loss: 0.163 | Train PPL:   1.177
	 Val. Loss: 0.929 |  Val. PPL:   2.533
Epoch: 29 | Time: 0m 3s
	Train Loss: 0.133 | Train PPL:   1.142
	 Val. Loss: 0.783 |  Val. PPL:   2.187
Epoch: 30 | Time: 0m 3s
	Train Loss: 0.141 | Train PPL:   1.151
	 Val. Loss: 0.813 |  Val. PPL:   2.254
