Epoch: 01 | Time: 0m 8s
	 Val. Loss: 1.485 |  Val. PPL:   4.416
Epoch: 50 | Time: 0m 8s
	Train Loss: 0.098 | Train PPL:   1.103
	 Val. Loss: 1.632 |  Val. PPL:   5.115
Epoch: 51 | Time: 0m 9s
	Train Loss: 0.101 | Train PPL:   1.106
	 Val. Loss: 2.065 |  Val. PPL:   7.881
Epoch: 52 | Time: 0m 8s
	Train Loss: 0.100 | Train PPL:   1.106
	 Val. Loss: 1.514 |  Val. PPL:   4.545
Epoch: 53 | Time: 0m 8s
	Train Loss: 0.096 | Train PPL:   1.101
	 Val. Loss: 1.539 |  Val. PPL:   4.660
Epoch: 54 | Time: 0m 8s
	Train Loss: 0.095 | Train PPL:   1.099
	 Val. Loss: 1.606 |  Val. PPL:   4.982
Epoch: 55 | Time: 0m 8s
	Train Loss: 0.109 | Train PPL:   1.115
	 Val. Loss: 1.813 |  Val. PPL:   6.132
Epoch: 56 | Time: 0m 8s
	Train Loss: 0.095 | Train PPL:   1.100
	 Val. Loss: 1.899 |  Val. PPL:   6.677
Epoch: 57 | Time: 0m 8s
	Train Loss: 0.106 | Train PPL:   1.112
	 Val. Loss: 1.549 |  Val. PPL:   4.707
Epoch: 58 | Time: 0m 8s
	Train Loss: 0.094 | Train PPL:   1.099
	 Val. Loss: 1.853 |  Val. PPL:   6.380
Epoch: 59 | Time: 0m 8s
	Train Loss: 0.100 | Train PPL:   1.105
	 Val. Loss: 1.596 |  Val. PPL:   4.934
Epoch: 60 | Time: 0m 8s
	Train Loss: 0.105 | Train PPL:   1.111
	 Val. Loss: 1.706 |  Val. PPL:   5.509
